"パケット","シーケンス","間隔 (ms)","ジッタ (ms)","Skew","帯域","マーカー","状態"
"127.0.0.1:6000 → 127.0.0.1:6000 (0xca110000)"
1451,719,15.770000000000437,6.432341204111221,1.8170000000009168,80,"","OK"
1453,720,15.154000000000451,6.333194878854242,6.663000000000466,81.6,"","OK"
1455,721,31.072000000000116,6.629370198925859,-4.408999999999651,80,"","OK"
1457,722,15.610999999998967,6.489347061493057,-0.019999999998617568,80,"","OK"
1459,723,15.445000000001528,6.368450370149645,4.5349999999998545,81.6,"","OK"
1461,724,31.373999999999796,6.68129722201528,-6.838999999999942,80,"","OK"
1463,725,15.527000000000044,6.543278645639322,-2.3659999999999854,80,"","OK"
1465,726,14.615999999999985,6.470823730286866,3.018000000000029,81.6,"","OK"
1467,727,15.996999999999389,6.316584747143975,7.02100000000064,81.6,"","OK"
1470,728,30.597999999999956,6.584173200447474,-3.576999999999316,80,"","OK"
1471,729,15.550999999999476,6.450724875419539,0.8720000000012078,80,"","OK"
1473,730,15.260000000000218,6.343804570705804,5.6120000000009895,81.6,"","OK"
1475,731,31.342000000000553,6.656191785036726,-5.729999999999563,80,"","OK"
1477,732,15.167999999999665,6.542179798471952,-0.8979999999992287,80,"","OK"
1479,733,14.90899999999965,6.451481061067477,4.1930000000011205,80,"","OK"
1482,734,30.872999999999593,6.7278259947507335,-6.679999999998472,80,"","OK"
1483,735,15.832000000000335,6.567836870078792,-2.5119999999988067,80,"","OK"
1485,736,15.881000000001222,6.414784565698791,1.606999999999971,80,"","OK"
1487,737,16.367999999998574,6.240860530342705,5.239000000001397,81.6,"","OK"
1490,738,31.06800000000112,6.542556747196357,-5.8289999999997235,80,"","OK"
1492,739,15.68199999999888,6.403521950496654,-1.510999999998603,80,"","OK"
1493,740,15.155000000000655,6.3061143285905725,3.334000000000742,80,"","OK"
1495,741,14.778000000000247,6.238357183053647,8.556000000000495,81.6,"","OK"
1498,742,31.70600000000013,6.580084859112802,-3.149999999999636,80,"","OK"
1499,743,15.995999999999185,6.419079555418302,0.8540000000011787,80,"","OK"
1501,744,15.34900000000016,6.308574583204648,5.505000000001019,81.6,"","OK"
1504,745,30.058000000000902,6.542913671754414,-4.552999999999884,80,"","OK"
1505,746,15.46099999999933,6.417669067269805,-0.013999999999214197,80,"","OK"
1507,747,15.094999999999345,6.323127250565483,4.891000000001441,81.6,"","OK"
1510,748,30.64300000000003,6.593119297405143,-5.7519999999985885,80,"","OK"
1511,749,15.393000000000029,6.46898684131732,-1.1449999999986176,80,"","OK"
1513,750,15.895000000000437,6.32123766373496,2.960000000000946,80,"","OK"
1515,751,15.217000000000553,6.225097809751491,7.743000000000393,81.6,"","OK"
1517,752,31.483000000000175,6.5537166966420335,-3.7399999999997817,80,"","OK"
1519,753,15.445999999999913,6.428734403101912,0.8140000000003056,80,"","OK"
1521,754,15.578999999999724,6.30325100290806,5.235000000000582,81.6,"","OK"
1523,755,29.927999999999884,6.529797815226299,-4.6929999999993015,80,"","OK"
1525,756,15.273999999999432,6.417060451774691,0.03300000000126602,80,"","OK"
1527,757,15.231999999999971,6.313994173538775,4.801000000001295,81.6,"","OK"
1529,758,31.36499999999978,6.629682037692588,-6.563999999998487,80,"","OK"
1531,759,15.550000000001091,6.4934519103367325,-2.113999999999578,80,"","OK"
1533,760,14.833000000000538,6.410548665940653,3.0529999999998836,80,"","OK"
1535,761,15.48399999999856,6.2921393743194525,7.569000000001324,81.6,"","OK"
1537,762,31.290000000000873,6.604505663424542,-3.720999999999549,80,"","OK"
1539,763,15.423999999999069,6.477724059460566,0.8550000000013824,80,"","OK"
1541,764,15.259000000000015,6.369178805744279,5.596000000001368,81.6,"","OK"
1543,765,31.519000000000233,6.691042630385276,-5.922999999998865,80,"","OK"
1545,766,14.88800000000083,6.592352465986144,-0.8109999999996944,80,"","OK"
1547,767,14.947000000000116,6.496142936862003,4.242000000000189,81.6,"","OK"
1549,768,15.948999999998705,6.343321503308209,8.293000000001484,81.6,"","OK"
1552,769,30.052999999999884,6.575176409351439,-1.7599999999983993,80,"","OK"
1553,770,14.860000000000582,6.485477883766937,3.3800000000010186,80,"","OK"
1555,771,15.939000000000306,6.333948016031485,7.441000000000713,81.6,"","OK"
1558,772,30.858000000000175,6.616701265029528,-3.4169999999994616,80,"","OK"
1559,773,15.545000000000073,6.481594935965178,1.0380000000004657,80,"","OK"
1561,774,15.720999999999549,6.343932752467382,5.317000000000917,81.6,"","OK"
1563,775,31.552999999999884,6.669499455438164,-6.235999999998967,80,"","OK"
1565,776,15.683999999999287,6.522405739473323,-1.9199999999982538,80,"","OK"
1567,777,15.015000000001237,6.426317880756162,3.0650000000005093,80,"","OK"
1569,778,16.122999999999593,6.266985513208928,6.942000000000917,81.6,"","OK"
1571,779,30.957000000000335,6.560111418633391,-4.014999999999418,80,"","OK"
1573,780,15.470999999999549,6.433166954968832,0.5140000000010332,80,"","OK"
1575,781,16.064000000000306,6.277094020283261,4.450000000000728,81.6,"","OK"
1577,782,16.217000000000553,6.121213144015523,8.233000000000175,81.6,"","OK"
1579,783,30.628999999998996,6.40294982251449,-2.3959999999988213,80,"","OK"
1581,784,15.602000000000771,6.277640458607286,2.0020000000004075,81.6,"","OK"
1583,785,15.338999999999942,6.176600429944335,6.663000000000466,81.6,"","OK"
1585,786,31.601999999998952,6.515687903072749,-4.938999999998487,80,"","OK"
1587,787,15.869000000000597,6.366644909130665,-0.8079999999990832,80,"","OK"
1589,788,15.88299999999981,6.22604210231001,3.309000000001106,81.6,"","OK"
1591,789,15.777000000000044,6.100851970915632,7.532000000001062,81.6,"","OK"
1593,790,30.909999999999854,6.401423722733396,-3.377999999998792,80,"","OK"
1595,791,15.356999999999971,6.2915222400625606,1.265000000001237,80,"","OK"
1597,792,15.194999999999709,6.198614600058669,6.070000000001528,81.6,"","OK"
1600,793,30.720000000001164,6.481201187555074,-4.649999999999636,80,"","OK"
1602,794,15.454999999999927,6.360188613332887,-0.10499999999956344,80,"","OK"
1603,795,15.354999999999563,6.252989324999609,4.540000000000873,81.6,"","OK"
1606,796,29.933000000000902,6.48298999218719,-5.393000000000029,80,"","OK"
1607,797,14.984999999998763,6.391240617675568,-0.3779999999987922,80,"","OK"
1609,798,15.91400000000067,6.247163079070804,3.7080000000005384,81.6,"","OK"
1611,799,15.967000000000553,6.108777886628844,7.7409999999999854,81.6,"","OK"
1614,800,30.80699999999888,6.402416768714471,-3.065999999998894,80,"","OK"
1615,801,16.11200000000099,6.245265720669755,0.8220000000001164,80,"","OK"
1617,802,14.840000000000146,6.177436613127886,5.981999999999971,81.6,"","OK"
1619,803,31.732999999998356,6.524659324807291,-5.750999999998385,80,"","OK"
1621,804,15.122000000001208,6.42174311700676,-0.8729999999995925,80,"","OK"
1623,805,15.542999999999665,6.298946672193859,3.584000000000742,81.6,"","OK"
1625,806,15.481999999999971,6.187637505181744,8.102000000000771,81.6,"","OK"
1627,807,30.266999999999825,6.442597661107874,-2.164999999999054,80,"","OK"
1629,808,15.932000000000698,6.294185307288589,1.9030000000002474,81.6,"","OK"
1631,809,15.13799999999901,6.204673725583114,6.765000000001237,81.6,"","OK"
1633,810,30.95600000000013,6.501631617734177,-4.190999999998894,80,"","OK"
1635,811,15.643000000000029,6.3675921416257895,0.16600000000107684,80,"","OK"
1637,812,15.695999999999913,6.238617632774183,4.470000000001164,81.6,"","OK"
1639,813,16.046000000000276,6.095829030725779,8.424000000000888,81.6,"","OK"
1642,814,30.461999999999534,6.368714716305389,-2.0379999999986467,80,"","OK"
1644,815,15.024000000001251,6.281670046536224,2.938000000000102,81.6,"","OK"
1645,816,15.206999999998516,6.188628168627803,7.731000000001586,81.6,"","OK"
1647,817,31.043000000001484,6.492026408088658,-3.311999999999898,80,"","OK"
1649,818,14.885999999998603,6.405899757583204,1.8020000000014988,80,"","OK"
1651,819,15.505999999999403,6.286406022734405,6.2960000000020955,81.6,"","OK"
1653,820,31.020000000000437,6.5822556463135315,-4.723999999998341,80,"","OK"
1655,821,15.18500000000131,6.471802168418854,0.09100000000034925,80,"","OK"
1658,822,15.996999999999389,6.317502032892714,4.09400000000096,81.6,"","OK"
1659,823,15.504000000000815,6.203658155836868,8.590000000000146,81.6,"","OK"
1662,824,31.968000000000757,6.563929521097111,-3.378000000000611,80,"","OK"
1663,825,14.547999999998865,6.494433926028613,2.074000000000524,81.6,"","OK"
1665,826,15.182000000000698,6.38965680565178,6.891999999999825,81.6,"","OK"
1668,827,29.788000000000466,6.602053255298573,-2.8960000000006403,80,"","OK"
1669,828,14.83299999999872,6.5123624268424924,2.2710000000006403,80,"","OK"
1671,829,14.980999999999767,6.419027275164852,7.290000000000873,81.6,"","OK"
1673,830,30.941999999999098,6.701713070466992,-3.6519999999982247,80,"","OK"
1675,831,15.454000000001543,6.5669810035627085,0.8940000000002328,80,"","OK"
1677,832,15.234000000000378,6.454419690840016,5.6599999999998545,80,"","OK"
1680,833,30.276999999998225,6.693330960162404,-4.61699999999837,80,"","OK"
1681,834,15.34400000000096,6.565997775152194,0.03900000000066939,80,"","OK"
1683,835,15.11200000000099,6.46112291420512,4.92699999999968,80,"","OK"
1685,836,30.568999999999505,6.717865232067269,-5.641999999999825,80,"","OK"
1687,837,15.187999999998283,6.598748655063172,-0.8299999999981083,80,"","OK"
1689,838,15.513000000002648,6.466764364121558,3.6569999999992433,81.6,"","OK"
1691,839,16.12999999999738,6.3044665913641245,7.527000000001863,80,"","OK"
1693,840,31.228000000002794,6.612187429404042,-3.7010000000009313,80,"","OK"
1695,841,15.386999999998807,6.4872382150663634,0.9120000000002619,80,"","OK"
1697,842,15.981999999999971,6.332910826624717,4.930000000000291,80,"","OK"
1699,843,16.105999999999767,6.180478899960687,8.824000000000524,81.6,"","OK"
1702,844,31.075000000000728,6.48638646871319,-2.2510000000002037,80,"","OK"
1703,845,15.84599999999773,6.340612314418757,1.9030000000020664,80,"","OK"
1705,846,15.3650000000016,6.234011544767484,6.538000000000466,81.6,"","OK"
1707,847,30.717000000000553,6.514198323219551,-4.179000000000087,80,"","OK"
1710,848,15.411000000000058,6.393873428018326,0.4099999999998545,80,"","OK"
1711,849,15.354999999999563,6.284568838767208,5.055000000000291,80,"","OK"
1713,850,31.01800000000003,6.580408286344259,-5.962999999999738,80,"","OK"
1715,851,15.981999999999971,6.420257768447744,-1.944999999999709,80,"","OK"
1717,852,15.106999999999971,6.324804157919762,2.94800000000032,80,"","OK"
1719,853,15.227999999999156,6.22775389804983,7.720000000001164,81.6,"","OK"
1721,854,30.73199999999997,6.509269279421714,-3.0119999999988067,80,"","OK"
1723,855,15.958999999998923,6.355002449457924,1.02900000000227,80,"","OK"
1725,856,15.670000000001892,6.228439796366685,5.359000000000378,80,"","OK"
1727,857,30.715000000000146,6.5088498090937765,-5.355999999999767,80,"","OK"
1729,858,15.883999999998196,6.359296696025528,-1.2399999999979627,80,"","OK"
1731,859,16.070999999999913,6.207403152523939,2.6890000000021246,80,"","OK"
1733,860,14.70600000000195,6.150315455491071,7.983000000000175,81.6,"","OK"
1736,861,31.488000000001193,6.4839207395229534,-3.5050000000010186,80,"","OK"
1737,862,15.621999999999389,6.352300693302807,0.8729999999995925,80,"","OK"
1739,863,15.072000000000116,6.263281899971374,5.800999999999476,80,"","OK"
1741,864,32.01199999999881,6.6225767812230885,-6.210999999999331,80,"","OK"
1743,865,15.15899999999965,6.511228232396667,-1.3699999999989814,80,"","OK"
1745,866,15.409999999999854,6.391151467871885,3.220000000001164,80,"","OK"
1747,867,15.260000000002037,6.287954501129765,7.959999999999127,81.6,"","OK"
1750,868,31.487999999997555,6.612957344809002,-3.5279999999984284,80,"","OK"
1751,869,15.690000000002328,6.469022510758294,0.7819999999992433,80,"","OK"
1753,870,15.640999999999622,6.3371461038359245,5.140999999999622,81.6,"","OK"
1756,871,30.958999999998923,6.626011972346112,-5.8179999999993015,80,"","OK"
1757,872,14.923999999999069,6.529136224074539,-0.7419999999983702,80,"","OK"
1759,873,15.919000000001688,6.376127710069775,3.338999999999942,80,"","OK"
1761,874,15.989999999997963,6.228244728190541,7.349000000001979,81.6,"","OK"
1763,875,31.291000000001077,6.544666932678699,-3.941999999999098,80,"","OK"
1765,876,15.058000000000902,6.444500249386224,1,80,"","OK"
1767,877,15.961999999999534,6.294093983799614,5.038000000000466,81.6,"","OK"
1769,878,16.093000000000757,6.144900609812091,8.944999999999709,81.6,"","OK"
1771,879,31.269000000000233,6.46515682169885,-2.324000000000524,80,"","OK"
1773,880,15.172999999998865,6.362772020342742,2.503000000000611,81.6,"","OK"
1775,881,15.907999999999447,6.220848769071355,6.595000000001164,81.6,"","OK"
1777,882,31.17399999999907,6.5304207210043375,-4.5789999999979045,80,"","OK"
1779,883,15.203000000001339,6.422081925941483,0.2180000000007567,81.6,"","OK"
1781,884,15.022000000000844,6.3318268055700875,5.195999999999913,81.6,"","OK"
1783,885,16.27100000000064,6.169150130221917,8.924999999999272,81.6,"","OK"
1785,886,29.92699999999968,6.404015747083027,-1.0020000000004075,81.6,"","OK"
1787,887,15.935999999997875,6.257764762890471,3.062000000001717,81.6,"","OK"
1789,888,15.99500000000262,6.116966965209652,7.066999999999098,81.6,"","OK"
1792,889,29.813999999998487,6.348031529883954,-2.746999999999389,80,"","OK"
1794,890,15.229999999999563,6.249404559266234,2.0230000000010477,81.6,"","OK"
1795,891,14.63300000000163,6.194254274311993,7.389999999999418,81.6,"","OK"
1797,892,30.89099999999962,6.48780088216747,-3.5010000000002037,80,"","OK"
1799,893,15.526999999998225,6.361875827032113,0.9720000000015716,80,"","OK"
1801,894,15.68500000000131,6.233946087842525,5.287000000000262,81.6,"","OK"
1804,895,30.952000000001135,6.528824457352438,-5.665000000000873,80,"","OK"
1805,896,15.200999999997293,6.420710428768079,-0.8659999999981665,80,"","OK"
1807,897,15.361000000000786,6.309353526970026,3.7730000000010477,81.6,"","OK"
1809,898,15.264999999999418,6.210956431534435,8.50800000000163,81.6,"","OK"
1811,899,30.674999999999272,6.489959154563487,-2.1669999999976426,80,"","OK"
1813,900,15.442000000002736,6.369211707403098,2.3909999999996217,81.6,"","OK"
1815,901,16.11999999999898,6.213635975690468,6.27100000000064,81.6,"","OK"
1817,902,31.18000000000029,6.524033727209832,-4.908999999999651,80,"","OK"
1819,903,14.96600000000035,6.430906619259196,0.125,80,"","OK"
1821,904,15.847999999998137,6.288474955555613,4.277000000001863,81.6,"","OK"
1823,905,15.441000000002532,6.180382770833229,8.83599999999933,81.6,"","OK"
1825,906,31.070999999999913,6.4860463476561465,-2.235000000000582,80,"","OK"
1827,907,14.810999999997875,6.40498095092777,2.9540000000015425,81.6,"","OK"
1829,908,15.120999999999185,6.309607141494836,7.833000000002357,81.6,"","OK"
1831,909,30.965000000000146,6.600569195151418,-3.131999999997788,80,"","OK"
1833,910,15.674000000002707,6.458408620454285,1.1939999999995052,80,"","OK"
1835,911,15.122999999999593,6.359570581675918,6.070999999999913,81.6,"","OK"
1837,912,31.20499999999811,6.662409920321055,-5.133999999998196,80,"","OK"
1839,913,15.907999999999447,6.501759300301024,-1.0419999999976426,80,"","OK"
1841,914,15.363000000001193,6.385211844032136,3.595000000001164,81.6,"","OK"
1843,915,15.759000000001834,6.251198603780012,7.835999999999331,81.6,"","OK"
1845,916,31.0779999999977,6.552873691043618,-3.24199999999837,80,"","OK"
1847,917,15.838999999999942,6.4033815853533955,0.919000000001688,80,"","OK"
1849,918,15.398000000001048,6.2907952362687425,5.52100000000064,81.6,"","OK"
1851,919,30.997999999999593,6.584995534001921,-5.476999999998952,80,"","OK"
1853,920,15.370999999999185,6.462745813126852,-0.8479999999981374,80,"","OK"
1855,921,15.960000000002765,6.311324199806251,3.191999999999098,81.6,"","OK"
1857,922,16.011999999998807,6.1661164373184345,7.180000000000291,81.6,"","OK"
1860,923,30.419999999998254,6.431984159985923,-3.2399999999979627,80,"","OK"
1861,924,15.791000000001077,6.293047649986736,0.9690000000009604,80,"","OK"
1863,925,15.295999999998457,6.193732171862662,5.673000000002503,81.6,"","OK"
1865,926,31.079000000001543,6.499061411121342,-5.40599999999904,80,"","OK"
1867,927,15.520000000000437,6.37287007292623,-0.9259999999994761,80,"","OK"
1869,928,15.645000000000437,6.246753193368313,3.4290000000000873,80,"","OK"
1871,929,16.007999999997992,6.10583111878292,7.4210000000020955,81.6,"","OK"
1873,930,31.161000000000058,6.421779173858991,-3.7399999999979627,80,"","OK"
1875,931,15.182000000000698,6.32154297549276,1.0780000000013388,80,"","OK"
1877,932,15.221000000001368,6.225134039524377,5.856999999999971,81.6,"","OK"
1879,933,31.26599999999962,6.54018816205408,-5.408999999999651,80,"","OK"
1881,934,15.864999999997963,6.389863901925827,-1.2739999999976135,80,"","OK"
1883,935,16.187000000001717,6.228809908055356,2.5390000000006694,80,"","OK"
1885,936,15.265999999999622,6.13538428880192,7.273000000001048,81.6,"","OK"
1887,937,30.264999999999418,6.393485270751764,-2.99199999999837,80,"","OK"
1889,938,15.782999999999447,6.257454941329813,1.2250000000021828,80,"","OK"
1891,939,15.963999999999942,6.118614007496704,5.261000000002241,81.6,"","OK"
1894,940,30.462000000003172,6.390075632028358,-5.201000000000931,80,"","OK"
1895,941,14.838999999999942,6.313258405026589,-0.040000000000873115,80,"","OK"
1897,942,15.901999999998225,6.174804754712539,4.058000000000902,81.6,"","OK"
1899,943,30.669000000001688,6.45569195754311,-6.611000000000786,80,"","OK"
1901,944,16.13799999999901,6.293586210196728,-2.7489999999997963,80,"","OK"
1903,945,15.184000000001106,6.201237072059364,2.066999999999098,81.6,"","OK"
1905,946,15.417999999997846,6.100034755055788,6.6490000000012515,81.6,"","OK"
1907,947,31.342000000000553,6.4276575828648355,-4.6929999999993015,80,"","OK"
1909,948,15.812000000001717,6.287678983935676,-0.5050000000010186,80,"","OK"
1911,949,15.930999999996857,6.149011547439892,3.5640000000021246,81.6,"","OK"
1913,950,15.720000000001164,6.032198325724826,7.84400000000096,81.6,"","OK"
1915,951,31.919000000001688,6.40012343036713,-4.075000000000728,80,"","OK"
1917,952,14.979999999999563,6.313865715969212,0.944999999999709,81.6,"","OK"
1919,953,15.18999999999869,6.219874108721218,5.755000000001019,81.6,"","OK"
1921,954,31.434000000001106,6.545756976926211,-5.679000000000087,80,"","OK"
1923,955,15.454999999998108,6.420709665868441,-1.1339999999981956,80,"","OK"
1925,956,15.577000000001135,6.295852811751592,3.2890000000006694,81.6,"","OK"
1927,957,15.10399999999936,6.208362011017158,8.18500000000131,81.6,"","OK"
1929,958,30.373999999999796,6.468714385328573,-2.1889999999984866,80,"","OK"
1931,959,15.851999999998952,6.323669736245603,1.9590000000025611,81.6,"","OK"
1933,960,15.5470000000023,6.206752877730109,6.412000000000262,81.6,"","OK"
1935,961,30.747999999999593,6.4905808228719515,-4.335999999999331,80,"","OK"
1937,962,16.04200000000128,6.332294521442375,-0.3780000000006112,81.6,"","OK"
1940,963,15.575999999997293,6.213026113852395,4.0460000000020955,81.6,"","OK"
1941,964,15.176000000003114,6.126211981736426,8.869999999998981,81.6,"","OK"
1944,965,30.778999999998632,6.4170112328778135,-1.9089999999996508,80,"","OK"
1945,966,15.104999999999563,6.3218855308229776,2.986000000000786,81.6,"","OK"
1947,967,15.418000000001484,6.213142685146448,7.5679999999993015,81.6,"","OK"
1950,968,30.73199999999997,6.495571267324793,-3.1640000000006694,80,"","OK"
1952,969,15.854999999999563,6.348660563117021,0.9809999999997672,81.6,"","OK"
1953,970,15.298999999999069,6.2456817779222655,5.6820000000006985,81.6,"","OK"
1955,971,30.705999999998312,6.524451666802018,-5.0239999999976135,80,"","OK"
1958,972,15.983000000000175,6.367735937626881,-1.006999999997788,80,"","OK"
1959,973,15.911000000000058,6.225314941525197,3.0820000000021537,81.6,"","OK"
1961,974,15.99500000000262,6.086545257679709,7.086999999999534,81.6,"","OK"
1963,975,31.43499999999767,6.420823679074582,-4.347999999998137,80,"","OK"
1966,976,15.981999999999971,6.270647199132422,-0.32999999999810825,81.6,"","OK"
1967,977,15.902000000001863,6.134856749186529,3.768000000000029,81.6,"","OK"
1969,978,15.147000000000844,6.054740702362318,8.620999999999185,81.6,"","OK"
1972,979,31.799999999999272,6.413819408464628,-3.1790000000000873,80,"","OK"
1973,980,15.213999999999942,6.312080695435592,1.606999999999971,81.6,"","OK"
1975,981,15.992999999998574,6.168013151970956,5.614000000001397,81.6,"","OK"
1977,982,31.900000000001455,6.526262329972862,-6.286000000000058,80,"","OK"
1979,983,15.902999999998428,6.3744334343496565,-2.1889999999984866,81.6,"","OK"
1981,984,14.950000000000728,6.291656344702758,2.861000000000786,81.6,"","OK"
1983,985,15.17699999999968,6.199865323158855,7.684000000001106,81.6,"","OK"
1985,986,31.63300000000163,6.539436240461528,-3.949000000000524,80,"","OK"
1987,987,16.007999999997992,6.380221475432808,0.043000000001484295,81.6,"","OK"
1989,988,15.475000000002183,6.264270133218122,4.5679999999993015,81.6,"","OK"
1992,989,29.776999999998225,6.483815749891878,-5.208999999998923,80,"","OK"
1993,990,15.215000000000146,6.377639765523627,-0.4239999999990687,81.6,"","OK"
1995,991,14.919000000001688,6.296599780178295,4.656999999999243,81.6,"","OK"
1997,992,30.86199999999735,6.581937293916986,-6.204999999998108,80,"","OK"
1999,993,15.846000000001368,6.430191213047089,-2.050999999999476,81.6,"","OK"
2001,994,15.965000000000146,6.2804917622316365,1.9840000000003783,81.6,"","OK"
2003,995,15.258999999998196,6.184273527092272,6.725000000002183,81.6,"","OK"
2005,996,30.84900000000198,6.475818931649129,-4.123999999999796,80,"","OK"
2007,997,15.84400000000096,6.330830248420998,0.0319999999992433,81.6,"","OK"
2009,998,15.251000000000204,6.231965857894673,4.78099999999904,81.6,"","OK"
2012,999,30.435999999997875,6.494717991776123,-5.654999999998836,80,"","OK"
2013,1000,15.111000000000786,6.394360617290066,-0.7659999999996217,80,"","OK"
2015,1001,15.144000000000233,6.298213078709423,4.0900000000001455,81.6,"","OK"
2017,1002,15.174999999999272,6.206137261290129,8.915000000000873,81.6,"","OK"
2019,1003,30.931000000000495,6.501441182459527,-2.0159999999996217,80,"","OK"
2021,1004,16.07300000000032,6.340538608555787,1.9110000000000582,81.6,"","OK"
2023,1005,15.24199999999837,6.241629945521152,6.669000000001688,81.6,"","OK"
2025,1006,31.741000000001804,6.585340573926192,-5.072000000000116,80,"","OK"
2028,1007,15.917999999997846,6.42888178805594,-0.9899999999979627,80,"","OK"
2029,1008,15.636000000002241,6.299826676302303,3.3739999999997963,81.6,"","OK"
2031,1009,15.994999999998981,6.156400009033473,7.379000000000815,81.6,"","OK"
2034,1010,31.09700000000157,6.465187508468979,-3.7180000000007567,80,"","OK"
2035,1011,16.052999999999884,6.307800789189676,0.22899999999935972,81.6,"","OK"
2037,1012,15.869999999998981,6.171688239865385,4.359000000000378,81.6,"","OK"
2039,1013,15.986000000000786,6.036832724873749,8.372999999999593,81.6,"","OK"
2041,1014,31.974999999998545,6.407968179569049,-3.6019999999989523,80,"","OK"
2043,1015,15.430000000000291,6.293095168345965,0.9680000000007567,81.6,"","OK"
2045,1016,16.06999999999971,6.14540172032436,4.898000000001048,81.6,"","OK"
2047,1017,31.536000000000058,6.482314112804091,-6.6379999999990105,80,"","OK"
2049,1018,15.733000000000175,6.3438569807538245,-2.370999999999185,81.6,"","OK"
2051,1019,15.648000000001048,6.219365919456645,1.9809999999997672,81.6,"","OK"
2053,1020,15.583999999998923,6.106655549490672,6.397000000000844,81.6,"","OK"
2055,1021,30.726999999998952,6.395427077647439,-4.329999999998108,81.6,"","OK"
2057,1022,15.590000000000146,6.271337885294465,0.08000000000174623,81.6,"","OK"
2059,1023,15.11200000000099,6.184879267463499,4.968000000000757,81.6,"","OK"
2062,1024,30.933000000000902,6.4816368132470865,-5.9650000000001455,80,"","OK"
2063,1025,15.599999999998545,6.351534512419234,-1.5649999999986903,81.6,"","OK"
2065,1026,15.061000000001513,6.263251105392937,3.3739999999997963,81.6,"","OK"
2067,1027,15.234000000000378,6.169672911305855,8.139999999999418,81.6,"","OK"
2070,1028,30.78899999999703,6.458380854349054,-2.6489999999976135,80,"","OK"
2071,1029,15.213999999999942,6.353857050952241,2.1370000000024447,81.6,"","OK"
2073,1030,15.882000000001426,6.214115985267637,6.255000000001019,81.6,"","OK"
2075,1031,30.861000000000786,6.5045462361884585,-4.605999999999767,80,"","OK"
2077,1032,15.679000000000087,6.368074596426674,-0.2849999999998545,81.6,"","OK"
2079,1033,15.540000000000873,6.248819934149952,4.174999999999272,81.6,"","OK"
2081,1034,15.823999999996886,6.119268688265775,8.351000000002387,81.6,"","OK"
2083,1035,31.603000000002794,6.4620018952493385,-3.2520000000004075,80,"","OK"
2085,1036,16.20799999999872,6.295126776796335,0.5400000000008731,81.6,"","OK"
2087,1037,15.579000000001543,6.177993853246467,4.960999999999331,81.6,"","OK"
2090,1038,30.70799999999872,6.461119237418483,-5.746999999999389,80,"","OK"
2091,1039,15.224999999998545,6.355736785079919,-0.9719999999979336,81.6,"","OK"
2093,1040,15.891999999999825,6.215253236012435,3.136000000002241,81.6,"","OK"
2095,1041,15.931000000000495,6.081112408761627,7.205000000001746,81.6,"","OK"
2097,1042,31.941999999999098,6.447417883213969,-4.7369999999973516,81.6,"","OK"
2099,1043,15.96600000000035,6.296579265513074,-0.7029999999977008,81.6,"","OK"
2101,1044,15.8650000000016,6.161480561418407,3.4320000000006985,81.6,"","OK"
2103,1045,15.921999999998661,6.031263026329841,7.510000000002037,81.6,"","OK"
2105,1046,30.00800000000163,6.2798090871843275,-2.4979999999995925,81.6,"","OK"
2107,1047,15.260999999998603,6.183508519235394,2.2410000000018044,81.6,"","OK"
2109,1048,15.543000000001484,6.0756017367830895,6.69800000000032,81.6,"","OK"
2111,1049,31.747999999999593,6.430126628234121,-5.049999999999272,81.6,"","OK"
2113,1050,14.711999999999534,6.358743713969518,0.23800000000119326,81.6,"","OK"
2115,1051,16.17199999999866,6.200572231846507,4.066000000002532,80,"","OK"
2117,1052,16.096000000001368,6.057036467356014,7.970000000001164,80,"","OK"
2120,1053,31.559000000001106,6.400909188146333,-3.588999999999942,80,"","OK"
2121,1054,15.850999999998749,6.260164863887265,0.5600000000013097,80,"","OK"
2123,1055,15.384000000001834,6.157404559894196,5.175999999999476,80,"","OK"
2125,1056,16.019000000000233,6.021379274900795,9.156999999999243,81.6,"","OK"
2127,1057,31.12699999999677,6.3404805702192935,-1.9699999999975262,80,"","OK"
2129,1058,15.165000000000873,6.246388034580533,2.8650000000016007,80,"","OK"
2131,1059,15.393000000000029,6.1439262824192475,7.472000000001572,81.6,"","OK"
2134,1060,30.89300000000003,6.440743389768047,-3.4209999999984575,81.6,"","OK"
2136,1061,14.699000000000524,6.369509427907511,1.8800000000010186,81.6,"","OK"
2137,1062,14.93800000000192,6.287790088663171,6.941999999999098,81.6,"","OK"
2140,1063,31.455999999998312,6.6108032081216175,-4.513999999999214,80,"","OK"
2141,1064,15.402999999998428,6.484940507614114,0.08300000000235741,81.6,"","OK"
2143,1065,15.546000000002095,6.358006725888101,4.537000000000262,81.6,"","OK"
2146,1066,31.007999999997992,6.648631305519969,-6.47099999999773,80,"","OK"
2147,1067,14.838999999999942,6.555654348924975,-1.3099999999976717,81.6,"","OK"
2149,1068,15.668000000001484,6.416675952117071,3.022000000000844,81.6,"","OK"
2151,1069,15.28399999999965,6.310383705109776,7.738000000001193,81.6,"","OK"
2153,1070,31.28900000000067,6.621547223540457,-3.550999999999476,80,"","OK"
2155,1071,15.970000000001164,6.459575522069105,0.4789999999993597,81.6,"","OK"
2157,1072,15.930000000000291,6.310227051939768,4.548999999999069,81.6,"","OK"
2159,1073,15.386999999998807,6.204150361193608,9.162000000000262,81.6,"","OK"
